id,user_id,title,created_at,updated_at
576bad02-efdc-459e-9a16-3baa07b6dcef,52cbe684-8e2a-4826-b392-2ff89b0e463e,Platelets,2026-04-13 12:44:27.427008,2026-04-13 12:46:51.296461
e4f700b1-8588-433e-9fd9-8a9851563127,56a483a2-71ea-4216-af00-c298c61a5512,tissue,2026-04-13 13:12:27.978705,2026-04-13 13:15:19.840003
9e0a9c32-f1df-42e3-b1d4-2caaa58d877d,68c3c481-8938-41bc-ad1e-dfe03772671f,State Newtons First Law of Motion with an example,2026-04-14 05:15:22.287597,2026-04-14 05:15:25.952291
3b8e5966-0016-4249-aef4-a55341ac0691,049503ac-d2aa-4410-91a7-899e95b61761,New Conversation,2026-04-14 08:29:47.733267,2026-04-14 08:29:47.733270
e0d75fc3-3fc5-4ffc-8d40-0860cabb0056,52cbe684-8e2a-4826-b392-2ff89b0e463e,New Conversation,2026-04-14 08:37:43.024040,2026-04-14 08:37:43.024043
21aa6201-b363-4ea4-a8f4-7e7521f78326,56a483a2-71ea-4216-af00-c298c61a5512,New Conversation,2026-04-14 09:16:35.529650,2026-04-14 09:16:35.529653
fa70d8da-2d3d-4d31-9343-5af2cc78cb8f,56a483a2-71ea-4216-af00-c298c61a5512,New Conversation,2026-04-14 09:36:39.463953,2026-04-14 09:36:39.463956
b752453c-f0e9-4ead-bac0-0fd1e8ea384c,52cbe684-8e2a-4826-b392-2ff89b0e463e,New Conversation,2026-04-14 09:55:33.823692,2026-04-14 09:55:33.823694
bfeb0606-3e4c-49c9-bd56-82bc90c9e1de,56a483a2-71ea-4216-af00-c298c61a5512,New Conversation,2026-04-14 09:58:41.481715,2026-04-14 09:58:41.481718
02945823-dc44-4046-a85e-69395e509bd1,a79d7cb0-1b58-4551-bcd1-b7e41421a9d9,New Conversation,2026-04-14 10:07:26.901577,2026-04-14 10:07:26.901581
6b586374-d2e0-4b80-9472-964db5aad80b,8df4ba48-6eb2-49a1-9497-086578f827a5,State Newtons First Law of Motion with an example,2026-04-14 10:26:23.790260,2026-04-14 10:26:28.694517
447f4ea8-05f2-4837-b1ea-e6fce7d37f91,590d4a70-3986-4389-b0b9-88bf50167e3d,New Conversation,2026-04-21 13:51:20.146201,2026-04-21 13:51:20.146203
a2663071-c018-45d5-841c-5de549b41c95,52cbe684-8e2a-4826-b392-2ff89b0e463e,chiasmata,2026-04-21 08:46:56.742969,2026-04-21 08:47:27.166411
bb3d3e8a-fb22-4e3f-bcec-6282ad390353,56a483a2-71ea-4216-af00-c298c61a5512,biop,2026-04-14 10:17:20.259469,2026-04-14 10:32:16.835419
b0846e15-9bc0-48da-87b0-324c77161649,68c3c481-8938-41bc-ad1e-dfe03772671f,explain figure 1.3 from computer book,2026-04-17 08:38:33.708551,2026-04-17 08:38:36.210943
8e39827f-9833-4bca-989b-be4fc9900a8f,56a483a2-71ea-4216-af00-c298c61a5512,substrates,2026-04-14 11:30:21.159710,2026-04-14 11:35:22.574315
aa4faf17-0b9f-494d-be58-93c38a349980,049503ac-d2aa-4410-91a7-899e95b61761,New Conversation,2026-04-22 05:48:55.680511,2026-04-22 05:48:55.680515
6bcc22a2-bf25-4d5b-8f2e-61c4d0535e2e,56a483a2-71ea-4216-af00-c298c61a5512,biology,2026-04-21 10:05:14.786775,2026-04-21 10:12:16.377576
643dd23c-0a4b-41c8-b21b-3992334a19a0,049503ac-d2aa-4410-91a7-899e95b61761,give me Truth Table of AND Gate,2026-04-17 08:30:41.991937,2026-04-17 08:45:34.361040
0619977f-f98b-421f-bf76-5e7e00151288,56a483a2-71ea-4216-af00-c298c61a5512,sexual reproduction,2026-04-14 11:54:33.222921,2026-04-14 12:02:10.523027
81cfda87-8be9-429f-a46d-f134f7a73594,68c3c481-8938-41bc-ad1e-dfe03772671f,New Conversation,2026-04-15 05:02:53.487528,2026-04-15 05:02:53.487532
36f79c9b-c8f0-4720-b5a5-cd9288aedb39,68c3c481-8938-41bc-ad1e-dfe03772671f,State Newtons First Law of Motion with an example,2026-04-15 05:15:30.230256,2026-04-15 05:15:35.167279
1487fb9e-b8b4-490b-a220-be5933f5aeeb,8df4ba48-6eb2-49a1-9497-086578f827a5,give me table more carrers in biology,2026-04-16 05:05:09.594207,2026-04-16 05:05:14.050214
181e3234-56f6-4a16-9768-c9edece11cc2,56a483a2-71ea-4216-af00-c298c61a5512,tetrad,2026-04-14 10:32:38.779858,2026-04-14 10:38:43.888937
2f4b0065-3e28-4b5e-95f3-280532638ca0,52cbe684-8e2a-4826-b392-2ff89b0e463e,Xylem,2026-04-16 08:17:18.183810,2026-04-16 08:17:20.997978
f4989635-72e1-4baa-9436-d99bbfa04e20,52cbe684-8e2a-4826-b392-2ff89b0e463e,botony,2026-04-14 10:24:57.097550,2026-04-14 10:39:33.124290
f9f00661-42a2-4794-85fc-b644aef89dd4,8df4ba48-6eb2-49a1-9497-086578f827a5,New Conversation,2026-04-16 10:49:23.274526,2026-04-16 10:49:23.274531
391315fd-31aa-4668-a4da-13787548a742,52cbe684-8e2a-4826-b392-2ff89b0e463e,New Conversation,2026-04-16 13:12:48.313329,2026-04-16 13:12:48.313333
d410b44e-2ba1-4d50-9186-4f536e06612c,52cbe684-8e2a-4826-b392-2ff89b0e463e,spindle fibres,2026-04-20 11:42:34.177788,2026-04-20 11:49:30.758223
a86f2b89-2a9f-4dc3-83bf-b1a79f34643b,68c3c481-8938-41bc-ad1e-dfe03772671f,State Newtons First Law of Motion with an example,2026-04-17 08:44:30.423456,2026-04-17 08:46:44.568330
d5a5f4df-f722-430f-bf60-0a0e6320a0b8,8df4ba48-6eb2-49a1-9497-086578f827a5,State Newtons First Law of Motion with an example,2026-04-17 05:13:58.673142,2026-04-17 05:21:52.682409
39fcdd56-c269-4a8f-8a7f-77973528d551,049503ac-d2aa-4410-91a7-899e95b61761,New Conversation,2026-04-17 07:04:26.251625,2026-04-17 07:04:26.251629
e655c53d-6f19-4926-93dc-25bb9deaa334,049503ac-d2aa-4410-91a7-899e95b61761,New Conversation,2026-04-17 07:14:56.532312,2026-04-17 07:14:56.532315
528723cf-ba7e-4000-93ef-6ebeba19fb98,7c37135f-9e60-421b-b5d0-691b88aaeb83,New Conversation,2026-04-17 07:30:32.568112,2026-04-17 07:30:32.568115
35f27b7d-9895-47a8-aaa4-f4aa85ef33ed,52cbe684-8e2a-4826-b392-2ff89b0e463e,New Conversation,2026-04-17 07:40:30.113198,2026-04-17 07:40:30.113201
0b7a1cf9-ffe9-4d96-a29a-86525bd94238,049503ac-d2aa-4410-91a7-899e95b61761,New Conversation,2026-04-17 07:44:22.983909,2026-04-17 07:44:22.983913
ceb470f6-a7f8-4d2f-9199-937baee4a23d,52cbe684-8e2a-4826-b392-2ff89b0e463e,Across Cells:,2026-04-14 10:40:08.642486,2026-04-14 10:54:52.193212
d2d8ae7a-869e-4786-988a-00f013e330a0,52cbe684-8e2a-4826-b392-2ff89b0e463e,spores,2026-04-22 08:50:08.098396,2026-04-22 08:51:43.200257
66d54032-b53c-4f07-bd8a-771ffd39f0a1,049503ac-d2aa-4410-91a7-899e95b61761,Explain the differences between qualitative and qu...,2026-04-17 08:45:50.354905,2026-04-17 08:51:18.988185
e7643450-64b2-4da5-b4b9-7a34ad43a5d4,68c3c481-8938-41bc-ad1e-dfe03772671f,give me 5 MCQs on mitosis,2026-04-17 09:00:10.738730,2026-04-17 09:00:18.664403
9b314409-6be9-4361-bb52-2bc6fd62ac88,68c3c481-8938-41bc-ad1e-dfe03772671f,State Newtons First Law of Motion with an example,2026-04-17 07:48:13.364605,2026-04-17 08:02:15.715912
528f4e91-6920-4e17-be7c-e7203934fcce,52cbe684-8e2a-4826-b392-2ff89b0e463e,botony,2026-04-17 11:04:19.901898,2026-04-17 11:04:25.418322
460c8e7b-1004-4487-a562-5957afa12108,049503ac-d2aa-4410-91a7-899e95b61761,Write electronic configuration of Sodium (Na),2026-04-17 11:20:47.963155,2026-04-17 11:20:53.756694
8766c625-6a44-4c14-87ce-3014492e019e,0b6f220b-fbb3-49e3-86f2-d374a6c0cc92,New Conversation,2026-04-19 18:57:36.154328,2026-04-19 18:57:36.154331
bf608ecc-05ab-40d5-b332-eda60d66fdbc,56a483a2-71ea-4216-af00-c298c61a5512,synthesis phase of s phase,2026-04-14 11:02:48.739947,2026-04-14 11:06:09.362395
fc451796-fe2e-443c-bdbd-626553c96f3d,68c3c481-8938-41bc-ad1e-dfe03772671f,Prove: sin²θ + cos²θ = 1,2026-04-20 06:15:41.587071,2026-04-20 06:15:47.007509
7c3e01c7-ace9-4d75-a483-2ad777364d52,049503ac-d2aa-4410-91a7-899e95b61761,State Newtons First Law of Motion with an example,2026-04-17 08:10:31.246000,2026-04-17 08:22:10.490077
d225a692-613f-4186-a6a3-2f5633e8c2cf,52cbe684-8e2a-4826-b392-2ff89b0e463e,Protein synthesis,2026-04-14 10:55:42.458675,2026-04-14 11:07:20.866291
67e7a8de-ceb2-4f3f-a0dc-991af9d0d747,52cbe684-8e2a-4826-b392-2ff89b0e463e,MEIOSIS#,2026-04-20 12:25:52.260511,2026-04-20 12:26:40.443875
193489a4-9df6-407e-9266-7afd41a8540e,049503ac-d2aa-4410-91a7-899e95b61761,State Newtons First Law of Motion with an example,2026-04-20 06:42:45.774615,2026-04-20 06:42:49.475530
cc121284-65e3-4ef3-8b83-f7ce46637f4b,52cbe684-8e2a-4826-b392-2ff89b0e463e,binary fission,2026-04-14 11:13:21.362079,2026-04-14 11:16:24.886232
8072a82c-481a-4493-85bc-150ac3a3acfe,049503ac-d2aa-4410-91a7-899e95b61761,State Newtons First Law of Motion with an example,2026-04-20 06:59:37.581231,2026-04-20 06:59:39.534085
bfe4d00f-37c3-4c52-a55d-18abe7f02255,049503ac-d2aa-4410-91a7-899e95b61761,State Newtons First Law of Motion with an example,2026-04-21 11:03:34.807830,2026-04-21 11:04:04.937581
fab62ced-bfea-40c4-b0c4-369b7f2932d6,52cbe684-8e2a-4826-b392-2ff89b0e463e,Karyokinesis,2026-04-20 08:28:50.864195,2026-04-20 08:29:18.630842
5dc1fe05-429a-498d-837d-6f69e220d421,68c3c481-8938-41bc-ad1e-dfe03772671f,State Newtons First Law of Motion with an example,2026-04-22 06:02:26.440682,2026-04-22 06:03:13.154729
5d8012fb-477e-4f3c-b6d0-632cfc5cd46d,52cbe684-8e2a-4826-b392-2ff89b0e463e,metastasis,2026-04-20 12:42:18.805287,2026-04-20 12:53:33.558688
a221dc49-116c-440f-8e20-a6df991a97d3,4d83c673-f70d-451e-8a98-799ea1a2ee66,New Conversation,2026-04-22 09:38:24.599313,2026-04-22 09:38:24.599316
5c5b105d-a01d-499e-baa4-8886ec4915bc,66854358-fa51-4746-a805-71f283402648,New Conversation,2026-04-22 09:43:05.570951,2026-04-22 09:43:05.570954
44331183-7a00-47f7-96dc-72e0474f01a5,c6448e0f-a8bf-4578-a0f2-eaf69ad43ef1,What is LAN and WAN?,2026-04-21 11:03:24.045896,2026-04-21 11:18:12.572520
ff5f12af-dd8f-4ff8-ac55-5401fe4a8b70,c6448e0f-a8bf-4578-a0f2-eaf69ad43ef1,show me figure on system of car,2026-04-21 11:18:33.606685,2026-04-21 11:18:36.934299
d1a4522d-0736-4a73-b3dc-dac84c05c99f,049503ac-d2aa-4410-91a7-899e95b61761,Write electronic configuration of Sodium (Na),2026-04-22 06:08:42.638556,2026-04-22 06:11:09.889506
f3307c6c-dcca-4bb8-9a54-2f6c3d09d1e6,049503ac-d2aa-4410-91a7-899e95b61761,types of bond,2026-04-22 06:25:16.273096,2026-04-22 06:39:50.038680
92f35743-4cb7-4632-a4c6-fb793347a187,68c3c481-8938-41bc-ad1e-dfe03772671f,show me figure 1.1 from computer,2026-04-21 11:38:00.908056,2026-04-21 11:40:18.853656
2e4ddde1-bbc4-489b-bf53-6136625a839e,049503ac-d2aa-4410-91a7-899e95b61761,New Conversation,2026-04-21 11:55:14.867157,2026-04-21 11:55:14.867160
c93bbf22-ff3c-430f-8781-b3679fde9ebe,52cbe684-8e2a-4826-b392-2ff89b0e463e,New Conversation,2026-04-21 13:11:25.589870,2026-04-21 13:11:25.589873
35a29a86-94e8-4bbc-9f93-921e3119f182,52cbe684-8e2a-4826-b392-2ff89b0e463e,New Conversation,2026-04-21 13:35:56.389955,2026-04-21 13:35:56.389958
a501a5a6-0324-4714-a44b-b6c18db20b9e,4d83c673-f70d-451e-8a98-799ea1a2ee66,New Conversation,2026-04-22 07:19:15.403451,2026-04-22 07:19:15.403453
e85f8fbf-b11e-4451-9f0c-c0a5718bb248,52cbe684-8e2a-4826-b392-2ff89b0e463e,tetrad,2026-04-20 13:15:14.837193,2026-04-20 13:20:54.457606
64a78e22-5225-43a0-b0ec-14f81f7b6b7d,049503ac-d2aa-4410-91a7-899e95b61761,what is neutralization reaction,2026-04-22 06:20:20.266320,2026-04-22 06:23:28.678154
59997bbb-4bc3-4e63-85c3-5d16caf29021,52cbe684-8e2a-4826-b392-2ff89b0e463e,botony,2026-04-22 07:43:24.300206,2026-04-22 07:43:31.476979
0b30ed20-b635-456c-839d-f2a1c5bf7a87,049503ac-d2aa-4410-91a7-899e95b61761,show me the figure of transference of elections,2026-04-22 10:23:08.942375,2026-04-22 10:34:03.769484
553fd17c-0849-4606-b745-3dc00386caee,68c3c481-8938-41bc-ad1e-dfe03772671f,State Newtons First Law of Motion with an example,2026-04-22 10:20:16.938527,2026-04-22 10:20:49.135962
a1849bf2-9a72-4a1d-b45f-6e55a8d5062c,68c3c481-8938-41bc-ad1e-dfe03772671f,Prove: sin²θ + cos²θ = 1,2026-04-22 09:43:51.786215,2026-04-22 09:45:38.930484
fdfb71c5-3743-4788-a565-1d4cbe961450,66854358-fa51-4746-a805-71f283402648,what is biology,2026-04-22 09:43:20.357465,2026-04-22 10:00:04.995333
882f8ac2-5806-453d-80c1-6935af263a98,66854358-fa51-4746-a805-71f283402648,9th class SYLABOUYS,2026-04-22 10:21:04.887615,2026-04-22 10:21:08.538435
9c4e3680-7556-452e-9aa1-0c2215fa35cf,66854358-fa51-4746-a805-71f283402648,what is biology,2026-04-22 10:21:57.127829,2026-04-22 10:22:02.857370
a2e5abdb-27ae-44c9-b520-c79d8c532061,8df4ba48-6eb2-49a1-9497-086578f827a5,State Newtons First Law of Motion with an example,2026-04-22 10:21:05.403485,2026-04-22 10:24:35.435169
ea9820f1-2b7a-4bab-bda1-7109f936f986,52cbe684-8e2a-4826-b392-2ff89b0e463e,botony,2026-04-22 10:20:14.045568,2026-04-22 10:29:15.554985
11c479d4-df01-4873-a46e-6d35f93b2791,52cbe684-8e2a-4826-b392-2ff89b0e463e,"Homologous
chromosomes",2026-04-22 10:42:20.920738,2026-04-22 10:51:59.795058
78599535-7272-4575-901c-09b687fb37fd,8df4ba48-6eb2-49a1-9497-086578f827a5,what is cell?,2026-04-22 10:56:52.841049,2026-04-22 10:56:58.949699
a4cb6eaf-7e3c-4e12-8975-32515f138941,66854358-fa51-4746-a805-71f283402648,biology and its branches,2026-04-22 11:04:13.228362,2026-04-22 11:04:21.616853
1aa243e5-240e-4ce3-a10a-1b0e74cc8594,4d83c673-f70d-451e-8a98-799ea1a2ee66,table 1.2 from physics,2026-04-22 11:15:59.256572,2026-04-22 11:21:44.611769
911641f2-d85b-458d-a72a-9afd7c7eff55,68c3c481-8938-41bc-ad1e-dfe03772671f,State Newtons First Law of Motion with an example,2026-04-22 11:55:29.993689,2026-04-22 11:56:27.417408
f6826815-8aa1-4189-911a-349a9876b40c,52cbe684-8e2a-4826-b392-2ff89b0e463e,Orgasaline,2026-04-22 12:10:36.184498,2026-04-22 12:10:43.936509
617d24a2-ee82-4826-9134-4d6fe89894bf,68c3c481-8938-41bc-ad1e-dfe03772671f,What is LAN and WAN?,2026-04-23 06:04:50.450336,2026-04-23 06:04:55.918156
97fdd33b-d6ad-4c38-9b8e-e083b5cce5cf,70258133-c6e3-4036-8f59-979e354c29a2,State Newtons First Law of Motion with an example,2026-04-23 06:45:46.469496,2026-04-23 06:48:10.721677
d151e5a1-b832-456a-ad13-7677a641ae81,68c3c481-8938-41bc-ad1e-dfe03772671f,make a paper on chapter2 from computer,2026-04-24 08:59:04.139789,2026-04-24 08:59:11.075246
a3dc85f1-288f-411d-91ed-97f934beb546,66854358-fa51-4746-a805-71f283402648,describe cell,2026-04-24 12:16:19.600601,2026-04-24 12:36:00.760888
c3da1d32-66d3-4886-828b-b75074b58701,41145262-bd21-4494-8ad9-e8aa40338136,what is hexa decimal system in computer expalin it...,2026-04-24 10:59:43.601001,2026-04-24 11:09:34.885081
a39321e5-9277-4888-9a5e-d01614903373,41145262-bd21-4494-8ad9-e8aa40338136,what is he second law f newton also give me the fo...,2026-04-24 09:11:45.614259,2026-04-24 09:35:43.956982
e3a929f0-c69a-46c3-8f9f-9226c2f14b47,66854358-fa51-4746-a805-71f283402648,biodevrosity,2026-04-24 08:51:51.368202,2026-04-24 09:01:37.503071
a8363a1b-8100-421f-b59d-928661a35e77,66854358-fa51-4746-a805-71f283402648,New Conversation,2026-04-28 11:57:21.062914,2026-04-28 11:57:21.062917
ee7b96c3-3a8a-41d2-a11b-b890196322e3,66854358-fa51-4746-a805-71f283402648,discuss history of classification schemes,2026-04-24 09:13:14.952330,2026-04-24 09:36:40.942626
f9d5fc6f-c30a-4bc6-bebf-536fd954ac5f,41145262-bd21-4494-8ad9-e8aa40338136,State Newtons First Law of Motion with an example,2026-04-24 08:55:13.383118,2026-04-24 09:08:47.503372
91f08f21-678c-44f9-99f6-8eb226fcbba1,66854358-fa51-4746-a805-71f283402648,climate change research,2026-04-23 12:17:42.037375,2026-04-23 12:31:56.580940
2412c0a8-a45a-4cba-bb94-ed4b30555ef1,66854358-fa51-4746-a805-71f283402648,biology and its branches,2026-04-23 09:12:00.191646,2026-04-23 09:24:41.750585
d25657de-0763-4a6b-b59b-725d3c88b7b3,66854358-fa51-4746-a805-71f283402648,what is classification,2026-04-24 09:44:11.870656,2026-04-24 09:58:54.885711
66ca4646-241b-4a5f-a57d-e8465b1a52f4,66854358-fa51-4746-a805-71f283402648,what is the term used to describe the variety of o...,2026-04-24 11:23:37.775938,2026-04-24 11:38:53.627425
5c765c4d-7d63-4b23-9f19-70f03bcc322b,70258133-c6e3-4036-8f59-979e354c29a2,Express the density of mercury given as 13.6 g cm^...,2026-04-24 11:23:12.131675,2026-04-24 11:38:57.073167
ba0a203e-6031-4ba1-ab44-afb6d190260c,66854358-fa51-4746-a805-71f283402648,organisms insects,2026-04-24 09:29:29.745319,2026-04-24 09:40:23.383714
93c96134-32b8-4c3c-bd6a-128eb11e8c9e,66854358-fa51-4746-a805-71f283402648,list of example relation of biology with other sci...,2026-04-23 09:26:47.554139,2026-04-23 09:35:00.680366
ed3acf8b-26c4-46ff-8e9d-3857af3bf70e,66854358-fa51-4746-a805-71f283402648,relation of biology and other science,2026-04-23 10:05:05.253310,2026-04-23 10:06:55.984179
e2fdc7b5-6c77-4aa2-ba0b-0fbb21d7c413,70258133-c6e3-4036-8f59-979e354c29a2,State Newtons First Law of Motion with an example,2026-04-23 10:10:18.825232,2026-04-23 10:10:29.800384
6b171fa6-7c4b-4698-a486-5e819106b4a3,66854358-fa51-4746-a805-71f283402648,explain dentistry,2026-04-23 10:29:27.210001,2026-04-23 10:29:38.547460
9f066421-31ee-43ac-a902-0d96346ab847,52cbe684-8e2a-4826-b392-2ff89b0e463e,emergent,2026-04-23 11:46:27.093600,2026-04-23 11:47:29.782267
d14260ef-870e-49cf-a49c-83a134c92fcd,68c3c481-8938-41bc-ad1e-dfe03772671f,What is LAN and WAN?,2026-04-24 11:40:39.652935,2026-04-24 11:40:46.482209
19fc7d81-6e7e-492e-8240-7304986cd649,66854358-fa51-4746-a805-71f283402648,discuss bioadversity,2026-04-24 11:42:52.450865,2026-04-24 11:42:57.879538
f312f464-d2a5-4eea-b082-6fcdd579a943,66854358-fa51-4746-a805-71f283402648,qualitative observation,2026-04-23 12:32:45.492086,2026-04-23 12:41:39.517578
ef5e0784-35f7-436f-95c4-b42d265ae793,52cbe684-8e2a-4826-b392-2ff89b0e463e,From Organs to Organ Systems,2026-04-23 12:43:32.435157,2026-04-23 12:46:10.343304
7614dc60-a2bc-4c00-8760-e5daa0d0b62a,66854358-fa51-4746-a805-71f283402648,New Conversation,2026-04-28 12:20:20.331125,2026-04-28 12:20:20.331127
4099d8a2-0baf-4c32-9d7e-8ba5a60b48ab,41145262-bd21-4494-8ad9-e8aa40338136,what is the relation of biology wth sciences,2026-04-24 09:26:55.718629,2026-04-24 10:08:33.495981
7952aa47-e0d8-4f1c-b482-81238f1dfef8,70258133-c6e3-4036-8f59-979e354c29a2,Give me 5 MCQs on mitosis,2026-04-23 12:07:56.524579,2026-04-23 12:12:01.671054
ec5ac985-191d-4b30-8bcc-b45f6934392c,8df4ba48-6eb2-49a1-9497-086578f827a5,State Newtons First Law of Motion with an example,2026-04-24 05:21:27.337392,2026-04-24 05:22:42.007442
3642579a-ba3f-41ec-83eb-2056fa57faf8,68c3c481-8938-41bc-ad1e-dfe03772671f,Robotics and Artificial Intelligence from biology ...,2026-04-24 09:52:08.479631,2026-04-24 10:29:09.394484
4eccd736-3830-476b-8bfc-ade691e8f454,68c3c481-8938-41bc-ad1e-dfe03772671f,give me 5 MCQs on mitosis,2026-04-24 08:15:27.898136,2026-04-24 08:15:35.697623
f23565f9-e04d-487f-bc10-74afa7567c15,66854358-fa51-4746-a805-71f283402648,professional farming,2026-04-23 12:02:31.000765,2026-04-23 12:14:57.911451
795fe71c-4eac-47f0-88ba-3518edf39b69,52cbe684-8e2a-4826-b392-2ff89b0e463e,From Cells to Tissues,2026-04-23 12:15:53.934492,2026-04-23 12:16:28.890546
f4dd93a6-a30d-46e8-9ca5-9e421617c50b,41145262-bd21-4494-8ad9-e8aa40338136,what is the system and science,2026-04-24 10:15:17.850444,2026-04-24 10:29:11.441249
191d7c70-00ed-4dcb-8f67-e9452fd95d3c,a0fc66c6-daec-4d0f-99d1-5bd2de916ae9,what is photosynthesis,2026-04-24 08:10:42.817905,2026-04-24 08:31:10.136785
69a083b6-6d08-4a33-9ae1-2800363c0e7a,41145262-bd21-4494-8ad9-e8aa40338136,State Newtons First Law of Motion with an example,2026-04-24 08:32:42.241473,2026-04-24 08:32:50.016398
a011fa1a-db29-43d1-9dd0-6eb22f8c5a7e,68c3c481-8938-41bc-ad1e-dfe03772671f,State Newtons First Law of Motion with an example,2026-04-27 05:09:36.785785,2026-04-27 05:13:39.307175
6ef86442-9bbd-481c-b270-facd6f932349,41145262-bd21-4494-8ad9-e8aa40338136,what is the discovery of proton and also give me f...,2026-04-24 10:09:09.758714,2026-04-24 10:11:57.321390
4e5d2c82-ac8c-4eac-8d4d-66c313a595a6,66854358-fa51-4746-a805-71f283402648,robotics and artifical intelligence,2026-04-24 10:21:31.875602,2026-04-24 10:35:27.541261
2ba6f7c2-d368-47ff-adcf-db037a5cdb64,41145262-bd21-4494-8ad9-e8aa40338136,what is the conversion from deciamal to binary,2026-04-24 10:33:50.450519,2026-04-24 10:35:45.929297
18f6aa65-6458-43ef-969d-92ca4967ba22,66854358-fa51-4746-a805-71f283402648,biology cell,2026-04-24 12:35:31.297499,2026-04-24 12:51:40.686165
232aea32-8a5e-4195-aa78-ad5a538a79c0,66854358-fa51-4746-a805-71f283402648,"specius,genius,kingdom and domain find correct ans...",2026-04-24 10:57:40.641079,2026-04-24 10:57:42.916711
05001190-2f24-48c7-a399-729a14b7c5a2,049503ac-d2aa-4410-91a7-899e95b61761,what is reaction from ichemistry,2026-04-24 11:45:31.462100,2026-04-24 11:46:30.778210
5db9328c-7072-40d3-8294-9278e94a2129,049503ac-d2aa-4410-91a7-899e95b61761,reaction,2026-04-24 11:43:29.510857,2026-04-24 11:55:51.041423
017c3526-b810-4508-9942-7ff76b195502,70258133-c6e3-4036-8f59-979e354c29a2,give me example of newtons law,2026-04-24 11:44:47.480179,2026-04-24 11:57:40.349713
e212df66-7616-4f44-860a-abaa97248020,66854358-fa51-4746-a805-71f283402648,two kind kingdom classification system,2026-04-24 10:06:10.066705,2026-04-24 10:20:52.731399
6b9220ee-7b49-4091-b094-57bd7dd6e3be,66854358-fa51-4746-a805-71f283402648,what is thylakoids,2026-04-27 12:12:14.794536,2026-04-27 12:14:38.896027
fe7f1a0d-6f9c-4c83-81b5-8f53555e2e9b,66854358-fa51-4746-a805-71f283402648,strusctuer cell,2026-04-24 12:52:26.986678,2026-04-24 13:10:38.493785
3c049f91-92d8-4209-8b24-14b6476a09dd,049503ac-d2aa-4410-91a7-899e95b61761,State Newtons First Law of Motion with an example\,2026-04-27 10:58:21.414440,2026-04-27 10:58:30.343990
013993bc-ed09-4538-8c5f-14822c5dd32e,66854358-fa51-4746-a805-71f283402648,New Conversation,2026-04-24 12:35:04.014152,2026-04-24 12:35:04.014155
79abfd53-b6cb-41db-b44d-9e2d9d64f5c8,66854358-fa51-4746-a805-71f283402648,dna float cytoskeleton,2026-04-27 10:45:55.792726,2026-04-27 11:00:21.129764
3f65f5d7-3dbb-44c5-939e-09cd2f7bcbc2,5756325f-5215-4d47-9b53-86765f831732,New Conversation,2026-04-25 00:02:36.770164,2026-04-25 00:02:36.770166
83e126d8-6bf5-4cbf-9f91-9a5a32a71cdf,66854358-fa51-4746-a805-71f283402648,New Conversation,2026-04-27 12:27:56.601686,2026-04-27 12:27:56.601688
a02945e9-9cec-4ee9-8e8b-af872448ec74,68c3c481-8938-41bc-ad1e-dfe03772671f,make 10 MCQs on chapter 2 from computer book,2026-04-27 06:15:05.864663,2026-04-27 09:13:05.856642
5ba72ab6-84f4-4f06-9acb-42696d59a431,66854358-fa51-4746-a805-71f283402648,New Conversation,2026-04-27 13:04:34.338484,2026-04-27 13:04:34.338487
fbee66b5-5d5a-4937-8a7f-582acd029fc0,4d83c673-f70d-451e-8a98-799ea1a2ee66,New Conversation,2026-04-28 08:52:01.298879,2026-04-28 08:52:01.298881
48b6ea4e-bf49-4164-99a7-f37c4023421d,52cbe684-8e2a-4826-b392-2ff89b0e463e,New Conversation,2026-04-28 09:31:02.283823,2026-04-28 09:31:02.283826
aa6fc3aa-814e-436f-9ccf-bef54a3491de,66854358-fa51-4746-a805-71f283402648,New Conversation,2026-04-28 10:56:19.571895,2026-04-28 10:56:19.571898
e29170fd-4f92-4e7c-aebb-2534c6da1943,66854358-fa51-4746-a805-71f283402648,what is cell wall,2026-04-27 09:24:42.144949,2026-04-27 09:30:11.498380
54a1c399-f85d-4568-9f12-1da5508727bf,66854358-fa51-4746-a805-71f283402648,mitochondria,2026-04-27 11:57:20.363923,2026-04-27 12:11:25.542257
6fa2bd71-d981-4b50-b99b-fccfc299983c,66854358-fa51-4746-a805-71f283402648,New Conversation,2026-04-28 10:56:49.478125,2026-04-28 10:56:49.478128
778b1db6-4298-4c0c-81f0-a0c0e5516b0e,66854358-fa51-4746-a805-71f283402648,New Conversation,2026-04-28 11:32:42.312804,2026-04-28 11:32:42.312808
b982a78e-f37d-45a2-96b8-bb98f029e6e2,68c3c481-8938-41bc-ad1e-dfe03772671f,State Newtons First Law of Motion with an example,2026-04-28 12:55:57.715185,2026-04-28 12:56:03.665761
b2d3215c-4240-4c0a-ae8e-08b3f37825dd,964b3c05-bef3-4b1a-bf58-bbbb33c8441d,New Conversation,2026-04-28 13:17:10.966593,2026-04-28 13:17:10.966596
3a59abe6-f5b7-4cd1-8cc7-ffa83f15eefc,52cbe684-8e2a-4826-b392-2ff89b0e463e,New Conversation,2026-04-28 13:39:38.947224,2026-04-28 13:39:38.947226
aac19942-91b1-494e-b168-88ce2fdf8077,70258133-c6e3-4036-8f59-979e354c29a2,New Conversation,2026-04-28 13:42:29.001402,2026-04-28 13:42:29.001405
